timestamp,aqi,pm25,no2,co,o3,pm10,datetime,year,month,day,hour,day_of_week,week_of_year,date,season,pm25_category,no2_category,is_rush_hour
1657220400,1,3.25,16.45,173.57,77.25,4.65,2022-07-07 19:00:00,2022,7,7,19,3,27,2022-07-07,Summer,Good,Low,True
1657224000,1,3.89,32.22,185.25,49.35,5.42,2022-07-07 20:00:00,2022,7,7,20,3,27,2022-07-07,Summer,Good,Low,False
1657227600,2,4.68,45.93,200.27,29.68,6.36,2022-07-07 21:00:00,2022,7,7,21,3,27,2022-07-07,Summer,Good,Low,False
1657231200,2,5.7,59.63,216.96,12.87,7.58,2022-07-07 22:00:00,2022,7,7,22,3,27,2022-07-07,Summer,Fair,Low,False
1657234800,2,6.37,65.12,223.64,2.95,8.45,2022-07-07 23:00:00,2022,7,7,23,3,27,2022-07-07,Summer,Fair,Low,False
1657238400,2,6.86,65.12,220.3,0.93,9.12,2022-07-08 00:00:00,2022,7,8,0,4,27,2022-07-08,Summer,Fair,Low,False
1657242000,2,7.39,63.06,216.96,0.4,9.73,2022-07-08 01:00:00,2022,7,8,1,4,27,2022-07-08,Summer,Fair,Low,False
1657245600,2,7.42,56.21,206.95,0.5,9.79,2022-07-08 02:00:00,2022,7,8,2,4,27,2022-07-08,Summer,Fair,Low,False
1657249200,2,6.4,41.13,186.92,1.45,8.65,2022-07-08 03:00:00,2022,7,8,3,4,27,2022-07-08,Summer,Fair,Low,False
1657252800,1,4.61,23.31,171.9,8.23,6.56,2022-07-08 04:00:00,2022,7,8,4,4,27,2022-07-08,Summer,Good,Low,False
1657256400,1,3.81,16.96,171.9,11.98,5.6,2022-07-08 05:00:00,2022,7,8,5,4,27,2022-07-08,Summer,Good,Low,False
1657260000,1,3.89,16.96,185.25,15.2,5.65,2022-07-08 06:00:00,2022,7,8,6,4,27,2022-07-08,Summer,Good,Low,False
1657263600,1,3.86,15.08,193.6,23.96,5.54,2022-07-08 07:00:00,2022,7,8,7,4,27,2022-07-08,Summer,Good,Low,True
1657267200,1,3.99,15.25,200.27,28.25,5.58,2022-07-08 08:00:00,2022,7,8,8,4,27,2022-07-08,Summer,Good,Low,True
1657270800,1,4.14,14.91,198.6,37.91,5.71,2022-07-08 09:00:00,2022,7,8,9,4,27,2022-07-08,Summer,Good,Low,True
1657274400,1,3.85,9.6,183.58,67.95,5.34,2022-07-08 10:00:00,2022,7,8,10,4,27,2022-07-08,Summer,Good,Low,False
1657278000,2,3.88,5.65,173.57,88.69,5.13,2022-07-08 11:00:00,2022,7,8,11,4,27,2022-07-08,Summer,Good,Low,False
1657281600,2,3.77,3.77,165.22,97.27,4.73,2022-07-08 12:00:00,2022,7,8,12,4,27,2022-07-08,Summer,Good,Low,False
1657285200,2,3.19,3.0,156.88,94.41,3.93,2022-07-08 13:00:00,2022,7,8,13,4,27,2022-07-08,Summer,Good,Low,False
1657288800,2,2.98,3.04,151.87,91.55,3.63,2022-07-08 14:00:00,2022,7,8,14,4,27,2022-07-08,Summer,Good,Low,False
1657292400,2,3.3,3.38,150.2,97.27,3.96,2022-07-08 15:00:00,2022,7,8,15,4,27,2022-07-08,Summer,Good,Low,False
1657296000,2,3.73,3.86,151.87,107.29,4.41,2022-07-08 16:00:00,2022,7,8,16,4,27,2022-07-08,Summer,Good,Low,False
1657299600,2,3.75,4.76,153.54,110.15,4.44,2022-07-08 17:00:00,2022,7,8,17,4,27,2022-07-08,Summer,Good,Low,True
1657303200,2,3.43,5.18,151.87,104.43,4.11,2022-07-08 18:00:00,2022,7,8,18,4,27,2022-07-08,Summer,Good,Low,True
1657306800,2,3.45,10.62,155.21,90.84,4.2,2022-07-08 19:00:00,2022,7,8,19,4,27,2022-07-08,Summer,Good,Low,True
1657310400,1,3.61,16.28,158.55,76.53,4.43,2022-07-08 20:00:00,2022,7,8,20,4,27,2022-07-08,Summer,Good,Low,False
1657314000,1,3.63,17.65,158.55,67.23,4.49,2022-07-08 21:00:00,2022,7,8,21,4,27,2022-07-08,Summer,Good,Low,False
1657317600,1,3.43,17.82,158.55,60.8,4.24,2022-07-08 22:00:00,2022,7,8,22,4,27,2022-07-08,Summer,Good,Low,False
1657321200,1,3.15,14.74,155.21,60.8,3.89,2022-07-08 23:00:00,2022,7,8,23,4,27,2022-07-08,Summer,Good,Low,False
1657324800,1,3.02,10.37,153.54,60.8,3.71,2022-07-09 00:00:00,2022,7,9,0,5,27,2022-07-09,Summer,Good,Low,False
1657328400,1,2.42,7.97,153.54,57.94,3.06,2022-07-09 01:00:00,2022,7,9,1,5,27,2022-07-09,Summer,Good,Low,False
1657332000,1,1.92,7.97,153.54,50.78,2.54,2022-07-09 02:00:00,2022,7,9,2,5,27,2022-07-09,Summer,Good,Low,False
1657335600,1,1.72,8.14,153.54,45.78,2.36,2022-07-09 03:00:00,2022,7,9,3,5,27,2022-07-09,Summer,Good,Low,False
1657339200,1,1.71,8.05,153.54,42.92,2.38,2022-07-09 04:00:00,2022,7,9,4,5,27,2022-07-09,Summer,Good,Low,False
1657342800,1,1.78,8.05,151.87,40.41,2.52,2022-07-09 05:00:00,2022,7,9,5,5,27,2022-07-09,Summer,Good,Low,False
1657346400,1,2.06,8.14,151.87,38.62,2.88,2022-07-09 06:00:00,2022,7,9,6,5,27,2022-07-09,Summer,Good,Low,False
1657350000,1,2.24,8.14,151.87,40.05,3.01,2022-07-09 07:00:00,2022,7,9,7,5,27,2022-07-09,Summer,Good,Low,True
1657353600,1,2.24,8.05,153.54,43.27,2.92,2022-07-09 08:00:00,2022,7,9,8,5,27,2022-07-09,Summer,Good,Low,True
1657357200,1,2.14,7.37,151.87,47.92,2.76,2022-07-09 09:00:00,2022,7,9,9,5,27,2022-07-09,Summer,Good,Low,True
1657360800,1,1.52,4.63,153.54,62.23,1.92,2022-07-09 10:00:00,2022,7,9,10,5,27,2022-07-09,Summer,Good,Low,False
1657364400,1,1.23,3.0,153.54,75.82,1.51,2022-07-09 11:00:00,2022,7,9,11,5,27,2022-07-09,Summer,Good,Low,False
1657368000,2,1.27,2.38,153.54,85.83,1.51,2022-07-09 12:00:00,2022,7,9,12,5,27,2022-07-09,Summer,Good,Low,False
1657371600,2,1.41,2.12,153.54,94.41,1.63,2022-07-09 13:00:00,2022,7,9,13,5,27,2022-07-09,Summer,Good,Low,False
1657375200,2,1.61,2.21,153.54,100.14,1.82,2022-07-09 14:00:00,2022,7,9,14,5,27,2022-07-09,Summer,Good,Low,False
1657378800,2,1.79,2.42,153.54,103.0,2.02,2022-07-09 15:00:00,2022,7,9,15,5,27,2022-07-09,Summer,Good,Low,False
1657382400,2,1.92,2.91,153.54,104.43,2.19,2022-07-09 16:00:00,2022,7,9,16,5,27,2022-07-09,Summer,Good,Low,False
1657386000,2,2.01,3.56,153.54,104.43,2.32,2022-07-09 17:00:00,2022,7,9,17,5,27,2022-07-09,Summer,Good,Low,True
1657389600,2,2.06,3.86,155.21,101.57,2.44,2022-07-09 18:00:00,2022,7,9,18,5,27,2022-07-09,Summer,Good,Low,True
1657393200,2,2.28,6.94,158.55,92.98,2.75,2022-07-09 19:00:00,2022,7,9,19,5,27,2022-07-09,Summer,Good,Low,True
1657396800,2,2.54,11.31,161.89,80.82,3.07,2022-07-09 20:00:00,2022,7,9,20,5,27,2022-07-09,Summer,Good,Low,False
1657400400,1,2.88,15.42,168.56,70.81,3.5,2022-07-09 21:00:00,2022,7,9,21,5,27,2022-07-09,Summer,Good,Low,False
1657404000,1,4.1,20.73,171.9,57.22,6.09,2022-07-09 22:00:00,2022,7,9,22,5,27,2022-07-09,Summer,Good,Low,False
1657407600,1,5.29,22.28,171.9,46.49,9.0,2022-07-09 23:00:00,2022,7,9,23,5,27,2022-07-09,Summer,Fair,Low,False
1657411200,1,5.61,20.73,168.56,42.2,9.83,2022-07-10 00:00:00,2022,7,10,0,6,27,2022-07-10,Summer,Fair,Low,False
1657414800,1,5.53,19.02,165.22,38.98,9.59,2022-07-10 01:00:00,2022,7,10,1,6,27,2022-07-10,Summer,Fair,Low,False
1657418400,1,5.38,17.82,161.89,34.33,9.11,2022-07-10 02:00:00,2022,7,10,2,6,27,2022-07-10,Summer,Fair,Low,False
1657422000,1,5.26,16.45,156.88,29.68,8.76,2022-07-10 03:00:00,2022,7,10,3,6,27,2022-07-10,Summer,Fair,Low,False
1657425600,1,5.23,15.25,151.87,26.11,8.78,2022-07-10 04:00:00,2022,7,10,4,6,27,2022-07-10,Summer,Fair,Low,False
1657429200,1,5.31,14.74,150.2,24.68,9.24,2022-07-10 05:00:00,2022,7,10,5,6,27,2022-07-10,Summer,Fair,Low,False
1657432800,1,5.64,15.42,155.21,26.46,9.98,2022-07-10 06:00:00,2022,7,10,6,6,27,2022-07-10,Summer,Fair,Low,False
1657436400,1,5.88,15.25,163.56,37.91,10.55,2022-07-10 07:00:00,2022,7,10,7,6,27,2022-07-10,Summer,Fair,Low,True
1657440000,1,6.25,15.77,166.89,43.63,10.65,2022-07-10 08:00:00,2022,7,10,8,6,27,2022-07-10,Summer,Fair,Low,True
1657443600,1,6.78,16.28,170.23,50.78,10.58,2022-07-10 09:00:00,2022,7,10,9,6,27,2022-07-10,Summer,Fair,Low,True
1657447200,2,7.22,10.02,166.89,85.12,9.76,2022-07-10 10:00:00,2022,7,10,10,6,27,2022-07-10,Summer,Fair,Low,False
1657450800,2,8.78,6.0,166.89,114.44,10.67,2022-07-10 11:00:00,2022,7,10,11,6,27,2022-07-10,Summer,Fair,Low,False
1657454400,3,10.22,3.9,166.89,134.47,11.78,2022-07-10 12:00:00,2022,7,10,12,6,27,2022-07-10,Summer,Moderate,Low,False
1657458000,3,9.6,3.08,165.22,138.76,10.91,2022-07-10 13:00:00,2022,7,10,13,6,27,2022-07-10,Summer,Fair,Low,False
1657461600,3,7.85,3.0,161.89,133.04,8.93,2022-07-10 14:00:00,2022,7,10,14,6,27,2022-07-10,Summer,Fair,Low,False
1657465200,3,6.76,3.21,158.55,128.75,7.73,2022-07-10 15:00:00,2022,7,10,15,6,27,2022-07-10,Summer,Fair,Low,False
1657468800,3,5.86,3.9,156.88,120.16,6.76,2022-07-10 16:00:00,2022,7,10,16,6,27,2022-07-10,Summer,Fair,Low,False
1657472400,2,5.15,4.67,156.88,113.01,5.97,2022-07-10 17:00:00,2022,7,10,17,6,27,2022-07-10,Summer,Fair,Low,True
1657476000,2,4.69,5.01,156.88,105.86,5.48,2022-07-10 18:00:00,2022,7,10,18,6,27,2022-07-10,Summer,Good,Low,True
1657479600,1,5.16,23.31,170.23,67.23,6.01,2022-07-10 19:00:00,2022,7,10,19,6,27,2022-07-10,Summer,Fair,Low,True
1657483200,2,5.82,40.78,181.91,30.04,6.78,2022-07-10 20:00:00,2022,7,10,20,6,27,2022-07-10,Summer,Fair,Low,False
1657486800,2,6.29,47.98,188.59,12.34,7.33,2022-07-10 21:00:00,2022,7,10,21,6,27,2022-07-10,Summer,Fair,Low,False
1657490400,2,6.91,52.78,193.6,3.8,8.03,2022-07-10 22:00:00,2022,7,10,22,6,27,2022-07-10,Summer,Fair,Low,False
1657494000,2,7.51,52.09,193.6,0.66,8.71,2022-07-10 23:00:00,2022,7,10,23,6,27,2022-07-10,Summer,Fair,Low,False
1657497600,2,8.01,48.67,190.26,0.15,9.28,2022-07-11 00:00:00,2022,7,11,0,0,28,2022-07-11,Summer,Fair,Low,False
1657501200,2,8.35,45.24,186.92,0.09,9.68,2022-07-11 01:00:00,2022,7,11,1,0,28,2022-07-11,Summer,Fair,Low,False
1657504800,2,8.45,40.78,178.58,0.13,9.8,2022-07-11 02:00:00,2022,7,11,2,0,28,2022-07-11,Summer,Fair,Low,False
1657508400,1,8.49,36.33,170.23,0.66,9.8,2022-07-11 03:00:00,2022,7,11,3,0,28,2022-07-11,Summer,Fair,Low,False
1657512000,1,7.92,26.39,161.89,17.34,9.17,2022-07-11 04:00:00,2022,7,11,4,0,28,2022-07-11,Summer,Fair,Low,False
1657515600,1,7.86,23.65,161.89,18.24,9.16,2022-07-11 05:00:00,2022,7,11,5,0,28,2022-07-11,Summer,Fair,Low,False
1657519200,1,8.31,24.33,168.56,15.02,9.69,2022-07-11 06:00:00,2022,7,11,6,0,28,2022-07-11,Summer,Fair,Low,False
1657522800,1,9.19,26.39,185.25,14.13,10.67,2022-07-11 07:00:00,2022,7,11,7,0,28,2022-07-11,Summer,Fair,Low,True
1657526400,1,9.77,29.82,196.93,17.52,11.29,2022-07-11 08:00:00,2022,7,11,8,0,28,2022-07-11,Summer,Fair,Low,True
1657530000,1,9.88,33.93,198.6,30.04,11.43,2022-07-11 09:00:00,2022,7,11,9,0,28,2022-07-11,Summer,Fair,Low,True
1657533600,2,8.3,11.65,166.89,115.87,9.69,2022-07-11 10:00:00,2022,7,11,10,0,28,2022-07-11,Summer,Fair,Low,False
1657537200,3,8.52,6.34,165.22,138.76,9.8,2022-07-11 11:00:00,2022,7,11,11,0,28,2022-07-11,Summer,Fair,Low,False
1657540800,3,9.0,5.01,165.22,153.06,10.23,2022-07-11 12:00:00,2022,7,11,12,0,28,2022-07-11,Summer,Fair,Low,False
1657544400,3,8.42,6.17,163.56,148.77,9.58,2022-07-11 13:00:00,2022,7,11,13,0,28,2022-07-11,Summer,Fair,Low,False
1657548000,3,7.19,7.63,163.56,135.9,8.24,2022-07-11 14:00:00,2022,7,11,14,0,28,2022-07-11,Summer,Fair,Low,False
1657551600,3,6.36,8.91,163.56,127.32,7.34,2022-07-11 15:00:00,2022,7,11,15,0,28,2022-07-11,Summer,Fair,Low,False
1657555200,3,5.82,10.62,163.56,120.16,6.77,2022-07-11 16:00:00,2022,7,11,16,0,28,2022-07-11,Summer,Fair,Low,False
1657558800,2,5.57,12.34,163.56,113.01,6.55,2022-07-11 17:00:00,2022,7,11,17,0,28,2022-07-11,Summer,Fair,Low,True
1657562400,2,5.3,12.51,163.56,107.29,6.3,2022-07-11 18:00:00,2022,7,11,18,0,28,2022-07-11,Summer,Fair,Low,True
1657566000,2,5.03,15.42,166.89,97.27,6.08,2022-07-11 19:00:00,2022,7,11,19,0,28,2022-07-11,Summer,Fair,Low,True
1657569600,2,4.81,17.99,170.23,85.12,5.93,2022-07-11 20:00:00,2022,7,11,20,0,28,2022-07-11,Summer,Good,Low,False
1657573200,1,4.92,17.31,168.56,77.25,6.14,2022-07-11 21:00:00,2022,7,11,21,0,28,2022-07-11,Summer,Good,Low,False
1657576800,1,5.37,21.59,170.23,65.09,6.67,2022-07-11 22:00:00,2022,7,11,22,0,28,2022-07-11,Summer,Fair,Low,False
1657580400,1,5.83,27.42,173.57,50.78,7.18,2022-07-11 23:00:00,2022,7,11,23,0,28,2022-07-11,Summer,Fair,Low,False
1657584000,1,6.28,29.13,175.24,42.92,7.68,2022-07-12 00:00:00,2022,7,12,0,1,28,2022-07-12,Summer,Fair,Low,False
1657587600,1,6.93,28.45,175.24,38.27,8.42,2022-07-12 01:00:00,2022,7,12,1,1,28,2022-07-12,Summer,Fair,Low,False
1657591200,1,7.67,26.73,173.57,34.33,9.29,2022-07-12 02:00:00,2022,7,12,2,1,28,2022-07-12,Summer,Fair,Low,False
1657594800,1,8.26,23.99,171.9,31.83,10.01,2022-07-12 03:00:00,2022,7,12,3,1,28,2022-07-12,Summer,Fair,Low,False
1657598400,1,8.68,22.96,168.56,29.68,10.51,2022-07-12 04:00:00,2022,7,12,4,1,28,2022-07-12,Summer,Fair,Low,False
1657602000,1,9.09,25.7,170.23,25.03,11.03,2022-07-12 05:00:00,2022,7,12,5,1,28,2022-07-12,Summer,Fair,Low,False
1657605600,1,9.86,35.3,181.91,15.91,11.93,2022-07-12 06:00:00,2022,7,12,6,1,28,2022-07-12,Summer,Fair,Low,False
1657609200,1,9.94,38.39,190.26,23.96,12.24,2022-07-12 07:00:00,2022,7,12,7,1,28,2022-07-12,Summer,Fair,Low,True
1657612800,1,9.66,38.73,196.93,28.25,12.17,2022-07-12 08:00:00,2022,7,12,8,1,28,2022-07-12,Summer,Fair,Low,True
1657616400,1,9.08,34.62,196.93,38.62,11.73,2022-07-12 09:00:00,2022,7,12,9,1,28,2022-07-12,Summer,Fair,Low,True
1657620000,1,7.85,29.13,180.24,60.08,10.11,2022-07-12 10:00:00,2022,7,12,10,1,28,2022-07-12,Summer,Fair,Low,False
1657623600,1,7.94,21.25,170.23,73.67,10.18,2022-07-12 11:00:00,2022,7,12,11,1,28,2022-07-12,Summer,Fair,Low,False
1657627200,2,9.23,16.45,166.89,84.4,11.58,2022-07-12 12:00:00,2022,7,12,12,1,28,2022-07-12,Summer,Fair,Low,False
1657630800,2,9.63,8.83,160.22,104.43,11.26,2022-07-12 13:00:00,2022,7,12,13,1,28,2022-07-12,Summer,Fair,Low,False
1657634400,2,8.33,6.25,156.88,110.15,9.44,2022-07-12 14:00:00,2022,7,12,14,1,28,2022-07-12,Summer,Fair,Low,False
1657638000,2,7.2,6.08,153.54,108.72,8.19,2022-07-12 15:00:00,2022,7,12,15,1,28,2022-07-12,Summer,Fair,Low,False
1657641600,2,6.87,6.94,153.54,104.43,7.77,2022-07-12 16:00:00,2022,7,12,16,1,28,2022-07-12,Summer,Fair,Low,False
1657645200,2,7.03,7.97,155.21,101.57,7.84,2022-07-12 17:00:00,2022,7,12,17,1,28,2022-07-12,Summer,Fair,Low,True
1657648800,2,7.78,8.65,156.88,101.57,8.66,2022-07-12 18:00:00,2022,7,12,18,1,28,2022-07-12,Summer,Fair,Low,True
1657652400,1,9.55,22.96,168.56,78.68,10.56,2022-07-12 19:00:00,2022,7,12,19,1,28,2022-07-12,Summer,Fair,Low,True
1657656000,2,11.24,41.47,185.25,46.49,12.39,2022-07-12 20:00:00,2022,7,12,20,1,28,2022-07-12,Summer,Moderate,Low,False
1657659600,2,11.97,52.78,195.26,23.25,13.21,2022-07-12 21:00:00,2022,7,12,21,1,28,2022-07-12,Summer,Moderate,Low,False
1657663200,2,12.23,59.63,201.94,6.79,13.52,2022-07-12 22:00:00,2022,7,12,22,1,28,2022-07-12,Summer,Moderate,Low,False
1657666800,2,11.96,56.89,200.27,1.03,13.28,2022-07-12 23:00:00,2022,7,12,23,1,28,2022-07-12,Summer,Moderate,Low,False
1657670400,2,11.33,51.41,193.6,0.42,12.61,2022-07-13 00:00:00,2022,7,13,0,2,28,2022-07-13,Summer,Moderate,Low,False
1657674000,2,10.23,43.53,181.91,1.06,11.44,2022-07-13 01:00:00,2022,7,13,1,2,28,2022-07-13,Summer,Moderate,Low,False
1657677600,1,8.62,32.56,170.23,5.9,9.65,2022-07-13 02:00:00,2022,7,13,2,2,28,2022-07-13,Summer,Fair,Low,False
1657681200,1,7.04,20.56,163.56,20.21,7.89,2022-07-13 03:00:00,2022,7,13,3,2,28,2022-07-13,Summer,Fair,Low,False
1657684800,1,5.97,10.71,163.56,47.21,6.67,2022-07-13 04:00:00,2022,7,13,4,2,28,2022-07-13,Summer,Fair,Low,False
1657688400,1,5.9,9.85,166.89,49.35,6.62,2022-07-13 05:00:00,2022,7,13,5,2,28,2022-07-13,Summer,Fair,Low,False
1657692000,1,6.26,12.34,168.56,45.78,7.07,2022-07-13 06:00:00,2022,7,13,6,2,28,2022-07-13,Summer,Fair,Low,False
1657695600,1,6.28,12.17,165.22,53.64,7.02,2022-07-13 07:00:00,2022,7,13,7,2,28,2022-07-13,Summer,Fair,Low,True
1657699200,1,5.65,12.34,163.56,58.65,6.29,2022-07-13 08:00:00,2022,7,13,8,2,28,2022-07-13,Summer,Fair,Low,True
1657702800,1,5.91,11.31,163.56,63.66,6.58,2022-07-13 09:00:00,2022,7,13,9,2,28,2022-07-13,Summer,Fair,Low,True
1657706400,1,5.86,8.05,160.22,75.1,6.56,2022-07-13 10:00:00,2022,7,13,10,2,28,2022-07-13,Summer,Fair,Low,False
1657710000,2,5.39,6.08,156.88,84.4,6.08,2022-07-13 11:00:00,2022,7,13,11,2,28,2022-07-13,Summer,Fair,Low,False
1657713600,2,5.19,4.88,155.21,90.12,5.94,2022-07-13 12:00:00,2022,7,13,12,2,28,2022-07-13,Summer,Fair,Low,False
1657717200,2,4.71,4.03,153.54,92.98,5.59,2022-07-13 13:00:00,2022,7,13,13,2,28,2022-07-13,Summer,Good,Low,False
1657720800,2,3.97,3.64,151.87,91.55,5.09,2022-07-13 14:00:00,2022,7,13,14,2,28,2022-07-13,Summer,Good,Low,False
1657724400,2,3.41,3.73,151.87,90.84,4.89,2022-07-13 15:00:00,2022,7,13,15,2,28,2022-07-13,Summer,Good,Low,False
1657728000,2,3.11,4.5,153.54,94.41,4.97,2022-07-13 16:00:00,2022,7,13,16,2,28,2022-07-13,Summer,Good,Low,False
1657731600,2,3.07,5.65,156.88,98.71,5.16,2022-07-13 17:00:00,2022,7,13,17,2,28,2022-07-13,Summer,Good,Low,True
1657735200,2,3.1,6.25,158.55,103.0,5.18,2022-07-13 18:00:00,2022,7,13,18,2,28,2022-07-13,Summer,Good,Low,True
1657738800,2,3.28,10.2,161.89,101.57,5.2,2022-07-13 19:00:00,2022,7,13,19,2,28,2022-07-13,Summer,Good,Low,True
1657742400,2,3.41,14.05,165.22,92.98,5.13,2022-07-13 20:00:00,2022,7,13,20,2,28,2022-07-13,Summer,Good,Low,False
1657746000,2,3.26,14.91,166.89,82.25,4.76,2022-07-13 21:00:00,2022,7,13,21,2,28,2022-07-13,Summer,Good,Low,False
1657749600,1,4.11,17.14,168.56,69.38,5.88,2022-07-13 22:00:00,2022,7,13,22,2,28,2022-07-13,Summer,Good,Low,False
1657753200,1,7.33,18.51,165.22,57.22,10.68,2022-07-13 23:00:00,2022,7,13,23,2,28,2022-07-13,Summer,Fair,Low,False
1657756800,1,9.8,17.31,163.56,50.78,15.07,2022-07-14 00:00:00,2022,7,14,0,3,28,2022-07-14,Summer,Fair,Low,False
1657760400,2,10.74,15.94,161.89,44.35,17.52,2022-07-14 01:00:00,2022,7,14,1,3,28,2022-07-14,Summer,Moderate,Low,False
1657764000,2,10.01,14.91,158.55,36.48,16.66,2022-07-14 02:00:00,2022,7,14,2,3,28,2022-07-14,Summer,Moderate,Low,False
1657767600,1,7.78,13.19,158.55,32.54,12.79,2022-07-14 03:00:00,2022,7,14,3,3,28,2022-07-14,Summer,Fair,Low,False
1657771200,1,4.77,11.48,161.89,32.9,7.81,2022-07-14 04:00:00,2022,7,14,4,3,28,2022-07-14,Summer,Good,Low,False
1657774800,1,3.19,11.82,165.22,30.76,5.52,2022-07-14 05:00:00,2022,7,14,5,3,28,2022-07-14,Summer,Good,Low,False
1657778400,1,3.03,14.57,170.23,25.39,5.42,2022-07-14 06:00:00,2022,7,14,6,3,28,2022-07-14,Summer,Good,Low,False
1657782000,1,3.06,12.68,171.9,29.68,5.6,2022-07-14 07:00:00,2022,7,14,7,3,28,2022-07-14,Summer,Good,Low,True
1657785600,1,3.12,11.48,171.9,33.97,5.6,2022-07-14 08:00:00,2022,7,14,8,3,28,2022-07-14,Summer,Good,Low,True
1657789200,1,3.18,10.28,170.23,42.56,5.55,2022-07-14 09:00:00,2022,7,14,9,3,28,2022-07-14,Summer,Good,Low,True
1657792800,1,2.03,5.01,160.22,62.94,3.31,2022-07-14 10:00:00,2022,7,14,10,3,28,2022-07-14,Summer,Good,Low,False
1657796400,1,1.62,3.3,156.88,70.1,2.4,2022-07-14 11:00:00,2022,7,14,11,3,28,2022-07-14,Summer,Good,Low,False
1657800000,1,1.64,2.78,156.88,75.82,2.29,2022-07-14 12:00:00,2022,7,14,12,3,28,2022-07-14,Summer,Good,Low,False
1657803600,2,1.86,2.55,156.88,80.11,2.58,2022-07-14 13:00:00,2022,7,14,13,3,28,2022-07-14,Summer,Good,Low,False
1657807200,2,1.97,2.7,158.55,82.97,2.73,2022-07-14 14:00:00,2022,7,14,14,3,28,2022-07-14,Summer,Good,Low,False
1657810800,2,2.01,2.83,158.55,83.68,2.75,2022-07-14 15:00:00,2022,7,14,15,3,28,2022-07-14,Summer,Good,Low,False
1657814400,2,2.18,3.21,161.89,81.54,2.94,2022-07-14 16:00:00,2022,7,14,16,3,28,2022-07-14,Summer,Good,Low,False
1657818000,1,2.42,3.9,163.56,79.39,3.21,2022-07-14 17:00:00,2022,7,14,17,3,28,2022-07-14,Summer,Good,Low,True
1657821600,1,2.48,4.2,165.22,76.53,3.21,2022-07-14 18:00:00,2022,7,14,18,3,28,2022-07-14,Summer,Good,Low,True
1657825200,1,2.45,6.43,168.56,70.1,3.15,2022-07-14 19:00:00,2022,7,14,19,3,28,2022-07-14,Summer,Good,Low,True
1657828800,1,2.41,8.83,170.23,61.51,3.11,2022-07-14 20:00:00,2022,7,14,20,3,28,2022-07-14,Summer,Good,Low,False
1657832400,1,2.34,9.94,171.9,55.07,3.01,2022-07-14 21:00:00,2022,7,14,21,3,28,2022-07-14,Summer,Good,Low,False
1657836000,1,2.25,10.88,170.23,48.64,2.88,2022-07-14 22:00:00,2022,7,14,22,3,28,2022-07-14,Summer,Good,Low,False
1657839600,1,2.07,10.45,166.89,42.92,2.68,2022-07-14 23:00:00,2022,7,14,23,3,28,2022-07-14,Summer,Good,Low,False
1657843200,1,1.96,9.68,166.89,37.55,2.59,2022-07-15 00:00:00,2022,7,15,0,4,28,2022-07-15,Summer,Good,Low,False
1657846800,1,2.1,9.85,166.89,32.9,2.83,2022-07-15 01:00:00,2022,7,15,1,4,28,2022-07-15,Summer,Good,Low,False
1657850400,1,2.53,10.45,168.56,29.68,3.42,2022-07-15 02:00:00,2022,7,15,2,4,28,2022-07-15,Summer,Good,Low,False
1657854000,1,3.01,10.88,168.56,27.18,4.1,2022-07-15 03:00:00,2022,7,15,3,4,28,2022-07-15,Summer,Good,Low,False
1657857600,1,3.42,11.31,166.89,25.03,4.69,2022-07-15 04:00:00,2022,7,15,4,4,28,2022-07-15,Summer,Good,Low,False
1657861200,1,3.77,12.51,165.22,22.71,5.18,2022-07-15 05:00:00,2022,7,15,5,4,28,2022-07-15,Summer,Good,Low,False
1657864800,1,4.16,13.71,166.89,21.46,5.67,2022-07-15 06:00:00,2022,7,15,6,4,28,2022-07-15,Summer,Good,Low,False
1657868400,1,4.42,13.19,171.9,25.03,5.95,2022-07-15 07:00:00,2022,7,15,7,4,28,2022-07-15,Summer,Good,Low,True
1657872000,1,4.86,13.88,175.24,28.97,6.51,2022-07-15 08:00:00,2022,7,15,8,4,28,2022-07-15,Summer,Good,Low,True
1657875600,1,5.32,14.39,176.91,36.84,7.09,2022-07-15 09:00:00,2022,7,15,9,4,28,2022-07-15,Summer,Fair,Low,True
1657879200,1,3.1,7.63,166.89,52.93,3.98,2022-07-15 10:00:00,2022,7,15,10,4,28,2022-07-15,Summer,Good,Low,False
1657882800,1,2.95,4.71,163.56,67.23,3.56,2022-07-15 11:00:00,2022,7,15,11,4,28,2022-07-15,Summer,Good,Low,False
1657886400,2,3.52,3.38,160.22,80.11,4.09,2022-07-15 12:00:00,2022,7,15,12,4,28,2022-07-15,Summer,Good,Low,False
1657890000,2,3.59,2.96,160.22,87.98,4.1,2022-07-15 13:00:00,2022,7,15,13,4,28,2022-07-15,Summer,Good,Low,False
1657893600,2,2.79,3.0,160.22,87.98,3.16,2022-07-15 14:00:00,2022,7,15,14,4,28,2022-07-15,Summer,Good,Low,False
1657897200,2,1.97,3.21,161.89,81.54,2.26,2022-07-15 15:00:00,2022,7,15,15,4,28,2022-07-15,Summer,Good,Low,False
1657900800,1,1.68,3.98,163.56,79.39,2.05,2022-07-15 16:00:00,2022,7,15,16,4,28,2022-07-15,Summer,Good,Low,False
1657904400,2,2.25,4.88,168.56,80.11,2.93,2022-07-15 17:00:00,2022,7,15,17,4,28,2022-07-15,Summer,Good,Low,True
